bukrs	butxt	swerk	name1	stort	ktext	wapinr	stat_sys	stat_cus	priokx	tplnr	pltxt	tsdate	tstime	tfdate	tftime	txt_short	txt_long
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020200	Шушенский РЭС                           	100001329645	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	VS010-0006428                 	ВЛ-10 кВ ф.36-05 с.Дубенское, д.В.Ключи 	20230314	080000	20230314	170000	БВР В связи с  работами на ЛЭП Т-33     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001327422	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0009843                 	ТП-32-2-1                               	20230314	090000	20230314	173000	                                        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020500	Первомайский РЭС                        	100001330347	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0014720                 	ТП-44-1-9                               	20230314	100000	20230314	170000	т. р : устранение дефектов ТВК          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020700	Ермаковский РЭС                         	100001334056	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VS010-0006193                 	ВЛ 10 кВ ф.33-14 Ивановка-Жеблахты      	20230314	100000	20230314	170000	Снятие шлейфов с оп.3 в ст ф.33-13      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0400 	ГАЭС                     	0410	Горно-Алтайские Э/С           	0410020400	Турачакский РЭС                         	100001331907	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	TP006-0005812                 	ТП-6-12-4                               	20230314	110000	20230314	140000	Замена АВ-0,4 кВ фидер №1               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020700	Тяжинский РЭС                           	100001334326	ПОДГ ЗАКР                               	РАСС                                    	Неплановая          	VN004-00029205                	ВЛ 0,4 кВ ф.1 от ТП-003                 	20230314	090000	20230314	200000	Отключение однофазного ввода оп.№7.     	* 14.03.2023 09:08:40 UTC+7 (BAGRYANCEV_A) Тел. (38449)2-86-83 777-03-52 * Отключить АВ-0,4 кВ ф-1 ТП-003. Установить ПЗ: опора № 1, 6, 7/1 и на месте работ. ТК № 291. Потребитель уведомлен по телефону.                                                                                                                                                                                                                                                                                                          
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020700	Ермаковский РЭС                         	100001334055	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VS010-0006192                 	ВЛ 10 кВ ф.33-13 Суэтук-Николаевка      	20230314	100000	20230314	170000	Снятие шлейфов с оп. 2 в ст ф.33-14     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001328588	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0009732                 	ТП-42-6-20                              	20230314	090000	20230314	173000	Капитальный ремонт.                     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2210	Белокурихинские Э/С           	2210020400	Смоленский РЭС                          	100001328989	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VN004-00001334                	ВЛ-0,4 кВ от КТП-35-2-10 Ф.2            	20230314	090000	20230314	170000	Замена ВЩУ                              	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4230	Южные э/с                     	4230020200	Мысковский РЭС                          	100001333974	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Неплановая          	PS110-001397-15-01-007        	ф.6-10-Ц                                	20230313	100000	20230313	180000	Вывод в ремонт ф.6-10-Ц                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4230	Южные э/с                     	4230020200	Мысковский РЭС                          	100001334151	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VS006-0002272                 	Ф 6-6-С                                 	20230314	060000	20230314	170000	Вывести в ремонт ф.6-6-С                	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020200	Улетовский РЭС                          	100001330658	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS110-000782-15-01-401-75-04  	ТН-6-1                                  	20230314	090000	20230314	180000	ПС Вторая выв. в рем. ТН-6-1            	* 02.03.2023 10:22:37 UTC+7 (KAPUSTIN_VA) * ПС 110кВ Вторая откл.АВ-ТН-6-1, выкатной элемент ТН-6-1 переместить в ремонтное положение                                                                                                                                                                                                                                                                                                                                                                               
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001332528	ПОДГ                                    	РАСС                                    	Плановая            	PS110-001319-14-03-201-60     	Присоединение ТСН-5-160                 	20230313	000000	20230331	180000	ВВИ ТСН-5, КЛ-0,4 ТСН-5                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001332527	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000470-14-02-201-60     	Присоединение ТСН-2-100                 	20230313	000000	20230331	180000	ВВИ ТСН-2, КЛ-0,4 ТСН-2                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001332526	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000470-14-01-201-60     	Присоединение ТСН-1-100                 	20230313	000000	20230331	180000	ВВИ ТСН-1, КЛ-0,4 ТСН-1                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001332530	ПОДГ                                    	РАСС                                    	Плановая            	PS110-001319-14-04-201-60     	Присоединение ТСН-6-160                 	20230313	000000	20230331	180000	ВВИ ТСН-6, КЛ-0,4 ТСН-6                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020100	Канский РЭС                             	100001331737	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VN004-00034709                	ВЛ 0,4 кВ Л6 ТП 7-12-1                  	20230314	100000	20230314	150000	Заявка на отключение.                   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7510	Восточные э/с                 	7510000000	Восточные Э/С                           	100001334405	РИЗМ                                    	РАСС ОТКР                               	Неплановая          	VL035-001260                  	ВЛ-35-231 Чернышевск-Букачача           	20230314	090000	20230317	210000	Устройство ряжей на опорах 335,358,338  	* 14.03.2023 06:55:31 UTC+7 (NIKITASENKOA) Тел. (522)23-34 (522)23-34 * Выполнение технических мероприятий не требуется                                                                                                                                                                                                                                                                                                                                                                                             
7500 	Ф-л Читаэнерго           	7510	Восточные э/с                 	7510020400	Холбонский РЭС                          	100001334327	РИЗМ                                    	РАСС ОТКР                               	Плановая            	VS010-0003556                 	ВЛ 10 кВ ф. 4 Арбагар                   	20230314	111500	20230314	180000	перевод провода пр 112-113, 127,128,129 	* 14.03.2023 09:10:49 UTC+7 (SAVVATEEV_SJ) Тел. (30244)34-11-12 * отк РЛНД 17А установить пз на месте работ                                                                                                                                                                                                                                                                                                                                                                                                         
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020100	Канский РЭС                             	100001331730	РИЗМ                                    	РАЗР ОТКР                               	Плановая            	VN004-00034451                	ВЛ 0,4 кВ Л4 ТП 76-14-3                 	20230314	100000	20230314	170000	Заявка на отключение.                   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7510	Восточные э/с                 	7510020600	Могочинский РЭС                         	100001333838	РИЗМ                                    	РАСС ОТКР                               	Неплановая          	PS110-000772-13-11-321        	СР-35-1                                 	20230314	090000	20230314	130000	 текущий ремонт СР-35-1                 	* 13.03.2023 06:13:21 UTC+7 (SUPRANKOV_AJ) * Отключить СВ-35 Отключить СР-35-1 Отключить СР-35-2 Включить ЗН-СР-35-2 в сторону СВ Включить ЗН-СР-35-1 в сторону СВ ТК № 138                                                                                                                                                                                                                                                                                                                                         
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220000000	Центральные Э/С                         	100001331679	ПОДГ ЗАКР                               	РАСС                                    	Неплановая          	VL110-000713                  	ВЛ 110 кВ Беловская ГРЭС-Уропская-1     	20230314	090055	20230314	170006	Для проведения ТВК необх. нагрузка 135А 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020600	Тальменский РЭС                         	100001327922	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VN004-00014310                	ВЛ-0,4 кВ ф.1 от ТП-32-8-3              	20230314	113000	20230314	170000	Монтаж приборов учета                   	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2420	Западные э/с                  	2420020800	Шарыповский РЭС                         	100001330487	РИЗМ                                    	РАЗР                                    	Плановая            	VS010-0006055                 	ВЛ 10 кВ ф.20-08 г Шарыпово             	20230314	090000	20230314	170000	монтаж опор (СМУ)                       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001323098	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS035-000182-02               	Т-2                                     	20230314	090000	20230314	190000	 Текущий ремонт                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020400	Кулундинский РЭС                        	100001330401	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	PS110-000202-02               	Т-2                                     	20230314	090000	20230314	180000	Опробывание ОД-110 Т-2,КЗ-110 Т-2       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020200	Завьяловский РЭС                        	100001326714	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS035-000229-14-01-001        	Л-36-1 резерв                           	20230314	115200	20230314	132700	Текущий ремонт выключателя              	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2240	Кулундинские Э/С              	2240020400	Кулундинский РЭС                        	100001330405	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	PS110-000202-12-02            	2 с.ш. 110 кВ                           	20230314	090000	20230314	180000	Опробывание ОД-110 Т-2,КЗ-110 Т-2       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020500	Первомайский РЭС                        	100001330351	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0059437                 	ТП-44-1-17                              	20230314	100000	20230314	150000	т. р : устранение дефектов ТВК          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001328589	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0009733                 	ТП-42-6-21                              	20230314	090000	20230314	173000	Капитальный ремонт.                     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020200	Заринский РЭС                           	100001327020	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0014097                 	ТП-71-4-14                              	20230314	140000	20230314	170000	Замена селикагеля                       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020300	Железнодорожный РЭС                     	100001334414	ПОДГ                                    	РАЗР                                    	Неплановая          	TP006-0009606                 	ТП-107-Железнодорожный                  	20230314	130000	20230314	170000	ТП-107 РУ-0,4кВ для переразд. муфты р.6 	* 14.03.2023 09:18:08 UTC+7 (BALCHINO_STS) * ТП-107 РУ-0,4кВ для переразд. муфты р.6 *                                                                                                                                                                                                                                                                                                                                                                                                                              
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020300	Железнодорожный РЭС                     	100001334409	ПОДГ                                    	РАЗР                                    	Неплановая          	VN004-00129025                	ВЛ-0,4 кВ ф.3 от ТП-156                 	20230314	100000	20230314	170000	ВЛ-0,4кВ ТП-156 р.3 для замены матриц   	* 14.03.2023 08:31:01 UTC+7 (BALCHINO_STS) * ВЛ-0,4кВ ТП-156 р.3 для замены матриц *                                                                                                                                                                                                                                                                                                                                                                                                                                
0300 	Ф-л Бурятэнерго          	0350	ПО ГЭС                        	0350020200	Октябрьский РЭС                         	100001334420	ПОДГ                                    	РАЗР                                    	Неплановая          	TP010-0071380                 	ТП-1314-Октябрьский                     	20230315	100000	20230315	170000	ТП-1314 РУ-0,4кВ                        	* 14.03.2023 10:25:28 UTC+7 (BUDAEV_ZHN) * Тренировка, установка шунта                                                                                                                                                                                                                                                                                                                                                                                                                                              
2400 	Ф-л Красноярскэнерго     	2420	Западные э/с                  	2420020800	Шарыповский РЭС                         	100001326822	РИЗМ                                    	РАЗР                                    	Плановая            	VS010-0006100                 	ВЛ 10 кВ ф.9-31 с.Росинка               	20230314	090000	20230314	170000	замена опор                             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020700	Трудармейский РЭС                       	100001334242	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VN004-00033583                	ВЛ 0,4 кВ ф.1 от ТП-055                 	20230314	100000	20230314	160000	Вырубка ДКР                             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020700	Трудармейский РЭС                       	100001334575	ПОДГ                                    	РАЗР                                    	Неплановая          	VS006-0004331                 	Ф 6-14-Ш (Потребительский)              	20230315	090000	20230315	160000	монтаж провода                          	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
0300 	Ф-л Бурятэнерго          	0310	Байкальские Э/С               	0310020100	Баргузинский РЭС                        	100001329581	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS035-000005-02               	2Т                                      	20230314	090000	20230314	170000	ПС 35 кВ Ярикто трансформатор 2Т        	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020700	Рубцовский РЭС                          	100001320111	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0010548                 	ТП-30-3-5                               	20230314	100000	20230314	180000	Замена силикагеля, ТО ОПН 3-20 кВ       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020700	Рубцовский РЭС                          	100001319868	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0010550                 	ТП-30-3-7                               	20230314	100000	20230314	180000	Замена селикагеля                       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020800	Чебулинский РЭС                         	100001331467	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	VN004-00029843                	ВЛ 0,4 кВ ф.1 от ТП-286                 	20230314	100000	20230314	160000	Замена провода                          	* 03.03.2023 15:54:38 UTC+7 (ANDRAHANOV_D) Тел. (38444)2-12-74 (874)72-43 * Установить ПЗ на ВЛ-0,4 ф.1 ТП-286 между ТП-286 и оп. 1 Установить ПЗ на ВЛ-0,4 ф.1 ТП-286 на РМ                                                                                                                                                                                                                                                                                                                                        
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020200	Улетовский РЭС                          	100001330660	ПОДГ                                    	РАСС ОТКР                               	Неплановая          	PS110-000782-15-01-501-61     	ТСН-5                                   	20230314	090000	20230314	170000	ПС Вторая выв. в рем. ТСН-5             	* 02.03.2023 10:34:53 UTC+7 (KAPUSTIN_VA) * ПС 110кВ Вторая откл.АВ-0,4-ТСН-5, выкатн. элемент. ПК-6-ТСН-5 перемест.в ремонтное положение                                                                                                                                                                                                                                                                                                                                                                           
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020400	Мариинский РЭС                          	100001333428	РИЗМ                                    	РАЗР                                    	Неплановая          	VN004-00028143                	ВЛ 0,4 кВ ф.2 от ТП-086                 	20230315	100000	20230315	170000	Подключение потребителя                 	* 10.03.2023 10:47:39 UTC+7 (CHEBOTKO_EA) Тел. (38443) 5-16-90 (874)44197 * Т/Ф № 30 передана в ПАО "Кузбассэнергосбыт" начальнику ВМО Онопенко В.В.                                                                                                                                                                                                                                                                                                                                                                
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020100	Яйский РЭС                              	100001329516	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	TP010-0027199                 	ТП-Я-025                                	20230314	120000	20230314	160000	Текущий ремонт ТП-Я-025                 	* 27.02.2023 10:43:37 UTC+7 (TURALEV_AS) Тел. (38441)2-49-00 774-252 * откл. АВ-0,4кВ ф.1 ТП-Я-025 откл. ЛР-10 ТП-Я-025 уст. КШЗ на оп.№1 ВЛ-0 = ,4 ф.1 от ТП-Я-025 уст. КШЗ на ЛР-10ТП-Я-025 в сторону ТП                                                                                                                                                                                                                                                                                                          
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020100	Яйский РЭС                              	100001328465	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VS010-0004894                 	Ф-10-3-М_ПС 35 кВ Улановская            	20230314	100000	20230314	170000	ВЛ-10 ф.10-3-М откл.ЛР-77 замена опор   	* 21.02.2023 21:23:43 UTC+7 (PETROV_SI) Тел. (38441)2-49-00 774-252 * Передана ТФ №48 от 21.03.2023. * откл. В-10 СП-2 ф. 10-3-М. * откл. ЛР-77 ВЛ-10 ф.10-3-М ф.10-3-М. * вкл.ЗН ЛР-77 в ст опоры №421 ВЛ-10 ф.10-3-М. * уст. КШЗ на месте работ ВЛ-10 ф.10-3-М.                                                                                                                                                                                                                                                   
2200 	Ф-л Алтайэнерго          	2250	Северные Э/С                  	2250020600	Романовский РЭС                         	100001329013	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS110-000233-01               	Т-1                                     	20230314	090000	20230314	170000	ПС-3 Отбор масла из бака Т-1,РПН Т-1    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
