bukrs	butxt	swerk	name1	stort	ktext	wapinr	stat_sys	stat_cus	priokx	tplnr	pltxt	tsdate	tstime	tfdate	tftime	txt_short	txt_long
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020900	Северо-Восточный РЭС                    	100001328877	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS110-000435-14-01-003-10     	 Выключатель 10 кВ ф.7-07               	20230228	110000	20230228	111500	Опробование АПВ                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020900	Северо-Восточный РЭС                    	100001328875	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	PS110-000435-14-01-001-10     	 Выключатель 10 кВ ф. 7-03              	20230228	110000	20230228	111500	Опробование АПВ                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020900	Северо-Восточный РЭС                    	100001328876	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS110-000435-14-01-002-10     	  Выключатель 10 кВ ф. 7-05             	20230228	110000	20230228	111500	Опробование АПВ                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2210	Белокурихинские Э/С           	2210020400	Смоленский РЭС                          	100001324739	ПОДГ                                    	РАЗР                                    	Плановая            	VS010-0000014                 	Л-23-5 Пос. Линёвский                   	20230302	090000	20230302	170000	Замена РКТП                             	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4230	Южные э/с                     	4230020600	Кузнецкий РЭС                           	100001329855	ПОДГ                                    	РАСС                                    	Плановая            	PS110-000555-15-02-005-10     	В-6 ф-6-15-Г2                           	20230302	090000	20230302	160000	вывод в ремонт В-6 ф-6-15-Г2            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2480	Юго-восточные э/с             	2480020600	Манский РЭС                             	100001320241	ПОДГ                                    	РАЗР                                    	Неплановая          	TP010-0027051                 	ТП 148-03-2                             	20230302	100028	20230302	170048	устранение дефектов                     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7510	Восточные э/с                 	7510020400	Холбонский РЭС                          	100001329820	РИЗМ                                    	РАСС ОТКР                               	Неплановая          	VS010-0003580                 	ВЛ 10 кВ ф. 3 Н.Стан-Кыэкен             	20230228	090000	20230303	170000	Замена стоек опор                       	* 28.02.2023 06:42:41 UTC+7 (SAVVATEEV_SJ) Тел. (30244)34-11-12 * Отключить В-10 яч.6 Отключить ЛР-10 яч.6 Включить ЗН в сторону ВЛ 10 кВ Кыэкен Установить ПЗ на месте производства работ ТК №122 от 10.12.2021г.                                                                                                                                                                                                                                                                                                  
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020500	Панфиловский РЭС                        	100001329859	ПОДГ                                    	РАЗР                                    	Неплановая          	TP010-0029814                 	ТП-290                                  	20230301	100000	20230301	170000	Расп. нагр. Рег.стрелы провиса провода. 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020500	Первомайский РЭС                        	100001329580	ПОДГ                                    	РАЗР                                    	Неплановая          	KS010-0005365                 	КЛ-29-44 от ПС№29 до ТП-29-44-3         	20230302	080000	20230403	200000	к. р : замена корпуса КТП 29-44-1       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2260	Северо-Восточные Э/С          	2260020500	Первомайский РЭС                        	100001321798	ПОДГ                                    	РАЗР ОТКР                               	Неплановая          	KS010-0005365                 	КЛ-29-44 от ПС№29 до ТП-29-44-3         	20230203	080000	20230302	200000	к. р : замена корпуса КТП 29-44-1       	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020400	Ленинский РЭС                           	100001329099	ПОДГ                                    	РАЗР                                    	Плановая            	PS110-000518-14-03-002-10     	В ф 10-17-ГПТ                           	20230302	100000	20230302	150000	ТО РЗА В ф 10-17-ГПТ отв.Перин Л.С.     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020400	Ленинский РЭС                           	100001328701	ПОДГ                                    	РАЗР                                    	Неплановая          	PS110-000527-15-04-001        	ф-6-2-Ш                                 	20230301	080000	20230301	170000	ТО РЗА и замена Т.Т. Отв. Перин Л.С.    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020400	Ленинский РЭС                           	100001328365	ПОДГ                                    	РАЗР                                    	Плановая            	PS110-000523-15-02-004-10     	В ф 6-8-МР                              	20230302	080000	20230302	170000	Тек. ремонт отв. Онопенко               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4220	Центральные э/с               	4220020400	Ленинский РЭС                           	100001328364	ПОДГ                                    	РАЗР                                    	Неплановая          	PS110-000527-15-04-001        	ф-6-2-Ш                                 	20230301	080000	20230301	170000	Текущий ремонт, замена ТТ отв. Онопенко 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020700	Тяжинский РЭС                           	100001329582	ПОДГ                                    	РАЗР                                    	Неплановая          	VS010-0004789                 	Ф-10-8-СУ_ПС 35 кВ Новоподзорновская    	20230301	100000	20230301	170000	Замена вязки провода на опоре № 293     	* 28.02.2023 10:35:03 UTC+7 (KOZHANOV_VS) Тел. (38449)2-86-83 77-70-352 * Отключить ЛР-130. Установить ПЗ на опоре № 254 Установить ПЗ на опоре № 295 Установить ПЗ на опоре № 293 ТК № 17. Отключенных потребителей нет.                                                                                                                                                                                                                                                                                           
2400 	Ф-л Красноярскэнерго     	2440	Красноярские э/с              	2440020800	Березовский РЭС                         	100001329587	ПОДГ                                    	РАЗР                                    	Ограничение         	VS010-0006848                 	ВЛ 10кВ ф.35-1                          	20230228	110000	20230228	170000	для БВР                                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001316528	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0009703                 	ТП-42-1-1                               	20230228	090000	20230228	173000	Капитальный ремонт                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2440	Красноярские э/с              	2440020600	Емельяновский РЭС                       	100001326982	ПОДГ                                    	РАЗР                                    	Плановая            	TP010-0074854                 	КТП 135-3-8/400 МУП ЕЭС                 	20230301	100000	20230301	170000	Перевод абонентов на новую ВЛИ-0,4кВ    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001329573	ПОДГ ОТКЛ                               	РАСС                                    	Неплановая          	PS110-000471-15-04-201-10     	В-6 Т-2-25 4с                           	20230301	000000	20230303	180000	Первый ПК                               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001329572	ПОДГ ОТКЛ                               	РАСС                                    	Неплановая          	PS110-000471-15-03-201-10     	В-6 Т-2-25 3с                           	20230301	000000	20230303	180000	Первый ПК                               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001329570	ПОДГ ОТКЛ                               	РАСС                                    	Неплановая          	PS110-000471-12-02-001-10     	В-110 Крохалёвская-Кедровская-2         	20230301	000000	20230303	180000	Первый ПК                               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020500	Курагинский РЭС                         	100001323663	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00044402                	ВЛ 0,4 кВ Л2 ТП 13-02-1868              	20230301	100000	20230301	180000	Оп 4-5 обрезка крон деревьев            	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001329564	ПОДГ ОТКЛ                               	РАСС                                    	Неплановая          	PS110-000471-02               	Т-2-25                                  	20230301	000000	20230303	180000	Первый ПК                               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2450	Минусинские э/с               	2450020500	Курагинский РЭС                         	100001323662	ПОДГ                                    	РАЗР                                    	Плановая            	VN004-00044390                	ВЛ 0,4 кВ Л2 ТП 13-02-323               	20230301	100000	20230301	180000	Оп 4-6, 11-12 обрезка крон деревьев     	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020400	Дзержинский РЭС                         	100001323194	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Неплановая          	VS010-0005944                 	ВЛ 10 кВ ф.59-04                        	20230228	100000	20230228	170000	Заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7540	Центральные э/с               	7540020300	Читинский РЭС                           	100001325705	ПОДГ                                    	РАЗР ОТКР                               	Плановая            	VS010-0003756                 	ВЛ 10 кВ ф. 7 Волна                     	20230228	090000	20230228	190000	ВЛ 10 кВ ф. 7 Волна                     	* 28.02.2023 11:11:57 UTC+7 (IVANOVA_JN) * ПС35КВ Иван-озеро 1. Отключить В-10 ф. N7 волна ПС35КВ Иван-озеро 2. Выкатной элемент вл10кв ф Волна выкатить в ремонтное положение ВЛ10КВ ф Волна 3.Установить пз N1 в пролете опор N1-2 ВЛ10КВ ф Волна 4.Установить пз N2 В полетах опор N31-1/1 ВЛ10КВ ф Волна 5.Установить ПЗ N3 в пролете опор N1/7-1/8 * Работу выполнять по ТК 56\1,48                                                                                                                            
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020400	Дзержинский РЭС                         	100001321524	ПОДГ ЗАКР                               	РАСС СНЯТ                               	Плановая            	VN004-00036200                	ВЛ 0,4 кВ Л3 ТП 49-14-3                 	20230228	100000	20230228	170000	Заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020400	Дзержинский РЭС                         	100001320357	ПОДГ ЗАКР                               	РАСС СНЯТ                               	Плановая            	VN004-00036198                	ВЛ 0,4 кВ Л1 ТП 49-14-3                 	20230228	100000	20230228	170000	Заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020700	Одесский РЭС                            	100001321782	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Плановая            	TP010-0032639                 	ТП-ЛУ-4-6                               	20230228	090000	20230228	170000	Вывод в ремонтТП-ЛУ-4-6                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7520	Городские э/с                 	7520020100	Центральный РЭС                         	100001308692	ПОДГ                                    	РАЗР                                    	Плановая            	KN004-00002725                	КЛ-0,4 кВ Автогенная,11-ТП-277          	20230301	090000	20230301	130000	ТП-277 РУ-0,4 подкл кл-0,4 Автогенная 11	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020600	Поспелихинский РЭС                      	100001319375	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Плановая            	VN004-00004169                	ВЛ-0,4 кВ ф.2 от ТП-14-5-3              	20230228	100000	20230228	180000	ВЛ -0,4 кВ  от КТП-14-5-3 Ф-2  опора №  	* 22.01.2023 17:27:12 UTC+7 (DISPZESNOV) Тел. (8-385-55)22-4-57 (873) 23-9 * ВЛ -0,4 кВ от КТП-14-5-3 Ф-2 опора № 2,3,6,2/1, 1/2-3/2 замена вязок, колпачков и изоляторов фаз-А,В,С,N. пролет опор № 3-3/2. Регулировка стрелы провиса провода фаз-А,В,С,NРаботы производить по Т.К. № 13, 38. от 31.03.2021 *                                                                                                                                                                                                      
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020600	Поспелихинский РЭС                      	100001319374	ПОДГ ЗАКР                               	РАЗР СНЯТ                               	Плановая            	VN004-00004170                	ВЛ-0,4 кВ ф.3 от ТП-14-5-3              	20230228	100000	20230228	180000	ВЛ -0,4 кВ  от КТП-14-5-3 Ф-3  опора №  	* 22.01.2023 17:20:12 UTC+7 (DISPZESNOV) Тел. (8-385-55)22-4-57 (873) 23-9 * ВЛ -0,4 кВ от КТП-14-5-3 Ф-3 опора № 1/5-8/2 замена вязок, колпачков и изоляторов фаз-А,В,С,N. Работы производить по Т.К. № 13. от 31.03.2021 *                                                                                                                                                                                                                                                                                        
4200 	Ф-л Кузбассэнерго        	4230	Южные э/с                     	4230020400	Осинниковский РЭС                       	100001330030	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VS010-0005128                 	Ф-10-6-А_с. Ашмарино                    	20230228	093200	20230228	112300	ВЛ-10 ф.10-6-А отпайка на Ашмарино      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7550	Юго-Восточные э/с             	7550020100	Александро-Заводский РЭС                	100001321197	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	VS010-0003791                 	ВЛ 10 кВ ф. 10 Бохто                    	20230201	100000	20230228	170000	Вырубка просеки                         	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210021100	Городской РЭС                           	100001329615	ПОДГ                                    	РАЗР                                    	Неплановая          	PS110-000473-01               	Т-1                                     	20230228	000000	20230228	180000	Замена термосигнализатора               	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4230	Южные э/с                     	4230020500	Прокопьевский РЭС                       	100001329462	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS035-000664-15-01-401-75-04  	ТН-6-1                                  	20230228	090000	20230228	170000	Тек рем ТН-6-1                          	* 27.02.2023 08:51:36 UTC+7 (ZARIPOV_RI) Тел. 8-961-717-81-21 - * Тек ремонт ТН-6-1. * Ответственный Зарипов Р.И.                                                                                                                                                                                                                                                                                                                                                                                                   
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020900	Павлоградский РЭС                       	100001325215	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS110-000592-12-01-201-70     	Ограничитель перенапряжений ОПН-110 1Т  	20230228	090000	20230228	130000	ПС110 кВ Павлоградская.      ОПН-110 1Т 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
5500 	Ф-л Омскэнерго           	5510	Восточные э/с                 	5510020900	Павлоградский РЭС                       	100001325218	ПОДГ ЗАКР                               	РАСС                                    	Плановая            	PS110-000592-12-02-201-70     	Ограничитель перенапряжений ОПН-110 2Т  	20230228	090000	20230228	130000	ПС110 кВ Павлоградская.      ОПН-110 2Т 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7550	Юго-Восточные э/с             	7550020300	Приаргунский РЭС                        	100001329728	ПОДГ ЗАКР                               	РАСС                                    	Неплановая          	VN004-00079231                	ВЛ-0,4кВ ф.1 от ТП-0855                 	20230228	130000	20230228	170000	Регулировка стрелы провеса              	* 27.02.2023 14:17:31 UTC+7 (LOPATIN_DS) Тел. (30243) 2-12-83 (524)23-24 * на ТП 0855 откл АВ 0,4 кВ ф.1 на ВЛ 0,4 кВ ф.1 от ТП 0855 устан ПЗ по месту работ со всех сторон ТК 89                                                                                                                                                                                                                                                                                                                                   
5500 	Ф-л Омскэнерго           	5530	Северные э/с                  	5530020400	Знаменский РЭС                          	100001322527	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	VN004-00140484                	ВЛ-0,4кВ от ТП-Зн-8-25 ф.1              	20230228	090000	20230228	170000	Новое тех. присоединение опора №12      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2210	Белокурихинские Э/С           	2210020300	Петропавловский РЭС                     	100001324427	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	TP010-0008567                 	ТП-47-5-2                               	20230228	090000	20230228	170000	Замена штыр.изол.оп.12,оп.7-12 Расч.тр. 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
7500 	Ф-л Читаэнерго           	7550	Юго-Восточные э/с             	7550020200	Калганский РЭС                          	100001329350	ПОДГ                                    	РАСС ОТКР                               	Неплановая          	VL035-001309-001              	ВЛ-35-321 оп. 1-148_321                 	20230228	090000	20230317	170000	Расчистка просеки от кустарника         	* 25.02.2023 07:19:28 UTC+7 (FEOKTISTOV_M) Тел. (30249) 4-14-13 (524)21-02 * Работу выполнятьь согласно Тк 2, угрожающих падению на ВЛ нет.                                                                                                                                                                                                                                                                                                                                                                         
2200 	Ф-л Алтайэнерго          	2230	Западные Э/С                  	2230020100	Волчихинский РЭС                        	100001322360	ПОДГ ЗАКР                               	РАЗР                                    	Плановая            	TP010-0009761                 	ТП-52-2-7                               	20230228	100000	20230228	170000	Капитальный ремонт                      	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
4200 	Ф-л Кузбассэнерго        	4210	Северо-Восточные э/с          	4210020100	Яйский РЭС                              	100001327654	ПОДГ                                    	РАЗР                                    	Плановая            	PS110-000466-15-02-502        	ТСН-2                                   	20230301	090000	20230301	170000	ТСН-2                                   	* 20.02.2023 10:28:16 UTC+7 (ZABOLOTNI_SG) Тел. (3845)36-06-65 77-43-07 * Откл. В-6 ТСН-2,АВ-0,4 ТСН-2. Переместить тележки В-6 ТСН-2,АВ-0,4 ТСН-2 в ремонтное положение. Вкл. ЗН В-6 ТСН-2 в ст. ТСН. Установит ПЗ на АВ-0 = ,4 ТСН-2.                                                                                                                                                                                                                                                                             
2400 	Ф-л Красноярскэнерго     	2410	Восточные э/с                 	2410020400	Дзержинский РЭС                         	100001321528	ПОДГ                                    	РАЗР                                    	Неплановая          	VS010-0005917-518             	отп от оп.448/5/16-оп.448/5/115         	20230302	100000	20230302	170000	Заявка на отключение                    	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
2200 	Ф-л Алтайэнерго          	2270	Центральные Э/С               	2270020600	Пригородный РЭС                         	100001322562	ПОДГ ЗАКР                               	РАЗР                                    	Неплановая          	VN004-00019755                	ВЛ-0,4 кВ ф.4 от ТП-23-3-2              	20230228	100000	20230228	170000	Расчистка трассы от ДКР                 	                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
